"","year","rgn_id","rgn_name","assessed","nmfs_original_species","catch","binary_assessed","weighted_assessed"
"12407",2010,12,"Northeast","no","BONITO",27916.3857629117,0,0
"12408",2010,12,"Northeast","yes","BUTTERFISH",983618.969836076,1,983618.969836076
"12409",2010,12,"Northeast","yes","CLAM, SURF",9224770.27640514,1,9224770.27640514
"12410",2010,12,"Northeast","yes","COD",516932.943168015,1,516932.943168015
"12411",2010,12,"Northeast","yes","COD",516932.943168015,1,516932.943168015
"12412",2010,12,"Northeast","yes","COD",516932.943168015,1,516932.943168015
"12413",2010,12,"Northeast","yes","COD",4380776.19892309,1,4380776.19892309
"12414",2010,12,"Northeast","yes","COD",4380776.19892309,1,4380776.19892309
"12415",2010,12,"Northeast","yes","COD",4380776.19892309,1,4380776.19892309
"12416",2010,12,"Northeast","yes","COD",9286350.55597509,1,9286350.55597509
"12417",2010,12,"Northeast","yes","COD",9286350.55597509,1,9286350.55597509
"12418",2010,12,"Northeast","yes","COD",9286350.55597509,1,9286350.55597509
"12419",2010,12,"Northeast","no","CRAB, BLUE",43784.2531207962,0,0
"12420",2010,12,"Northeast","no","CRAB, HORSESHOE",15601.8091654181,0,0
"12421",2010,12,"Northeast","no","CRAB, JONAH",9331368.68435669,0,0
"12422",2010,12,"Northeast","yes","CRAB, RED",50659.5101756501,1,50659.5101756501
"12423",2010,12,"Northeast","no","CRAB, ROCK",352239.231404711,0,0
"12424",2010,12,"Northeast","no","CRAB, SPIDER",0,0,0
"12425",2010,12,"Northeast","no","CUNNER",3940.097773097,0,0
"12426",2010,12,"Northeast","no","CUSK",37270.0816681883,0,0
"12427",2010,12,"Northeast","no","DOGFISH, SMOOTH",195955.421131363,0,0
"12428",2010,12,"Northeast","yes","DOGFISH, SPINY",6861859.49180867,1,6861859.49180867
"12429",2010,12,"Northeast","no","DOLPHIN FISH / MAHI-MAHI",919.9156521889,0,0
"12430",2010,12,"Northeast","no","EEL, AMERICAN",2235.23623279877,0,0
"12431",2010,12,"Northeast","no","EEL, CONGER",9647.32534801024,0,0
"12432",2010,12,"Northeast","yes","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",41328.5462738168,1,41328.5462738168
"12433",2010,12,"Northeast","yes","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",41328.5462738168,1,41328.5462738168
"12434",2010,12,"Northeast","yes","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",950.090156087122,1,950.090156087122
"12435",2010,12,"Northeast","yes","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",950.090156087122,1,950.090156087122
"12436",2010,12,"Northeast","no","FLOUNDER, FOURSPOT",10454.6129056723,0,0
"12437",2010,12,"Northeast","yes","FLOUNDER, SUMMER / FLUKE",3522646.65051898,1,3522646.65051898
"12438",2010,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",2751714.59727007,1,2751714.59727007
"12439",2010,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",2751714.59727007,1,2751714.59727007
"12440",2010,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",2751714.59727007,1,2751714.59727007
"12441",2010,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",224492.233795139,1,224492.233795139
"12442",2010,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",224492.233795139,1,224492.233795139
"12443",2010,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",224492.233795139,1,224492.233795139
"12444",2010,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",164984.72679639,1,164984.72679639
"12445",2010,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",164984.72679639,1,164984.72679639
"12446",2010,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",164984.72679639,1,164984.72679639
"12447",2010,12,"Northeast","yes","HADDOCK",4304993.54725336,1,4304993.54725336
"12448",2010,12,"Northeast","yes","HADDOCK",4304993.54725336,1,4304993.54725336
"12449",2010,12,"Northeast","yes","HADDOCK",4304993.54725336,1,4304993.54725336
"12450",2010,12,"Northeast","yes","HADDOCK",12403254.7975512,1,12403254.7975512
"12451",2010,12,"Northeast","yes","HADDOCK",12403254.7975512,1,12403254.7975512
"12452",2010,12,"Northeast","yes","HADDOCK",12403254.7975512,1,12403254.7975512
"12453",2010,12,"Northeast","yes","HADDOCK",883877.795131321,1,883877.795131321
"12454",2010,12,"Northeast","yes","HADDOCK",883877.795131321,1,883877.795131321
"12455",2010,12,"Northeast","yes","HADDOCK",883877.795131321,1,883877.795131321
"12456",2010,12,"Northeast","no","HAGFISH",465731.752285563,0,0
"12457",2010,12,"Northeast","yes","HALIBUT, ATLANTIC",14987.1271789084,1,14987.1271789084
"12458",2010,12,"Northeast","no","HARD QUAHOG",5689.19786114716,0,0
"12459",2010,12,"Northeast","yes","HERRING, ATLANTIC",135937276.344927,1,135937276.344927
"12460",2010,12,"Northeast","yes","HAKE, RED / LING",251931.169789841,1,251931.169789841
"12461",2010,12,"Northeast","yes","HAKE, RED / LING",251931.169789841,1,251931.169789841
"12462",2010,12,"Northeast","yes","HAKE, RED / LING",1147774.49383189,1,1147774.49383189
"12463",2010,12,"Northeast","yes","HAKE, RED / LING",1147774.49383189,1,1147774.49383189
"12464",2010,12,"Northeast","yes","HAKE, SILVER / WHITING",3659777.25523772,1,3659777.25523772
"12465",2010,12,"Northeast","yes","HAKE, SILVER / WHITING",3659777.25523772,1,3659777.25523772
"12466",2010,12,"Northeast","no","WHITING, BLACK",201930.546175742,0,0
"12467",2010,12,"Northeast","yes","HAKE, SILVER / WHITING",11753798.8731803,1,11753798.8731803
"12468",2010,12,"Northeast","yes","HAKE, SILVER / WHITING",11753798.8731803,1,11753798.8731803
"12469",2010,12,"Northeast","yes","HAKE, WHITE",2262511.11191937,1,2262511.11191937
"12470",2010,12,"Northeast","no","JOHN DORY",41154.0472953026,0,0
"12471",2010,12,"Northeast","no","LUMPFISH",24.9202012902783,0,0
"12472",2010,12,"Northeast","yes","MACKEREL, ATLANTIC",9817655.79386004,1,9817655.79386004
"12473",2010,12,"Northeast","no","MACKEREL, SPANISH",2536.00517879452,0,0
"12474",2010,12,"Northeast","yes","MENHADEN",2277059.00884074,1,2277059.00884074
"12475",2010,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",236404.342123346,1,236404.342123346
"12476",2010,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",236404.342123346,1,236404.342123346
"12477",2010,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1611269.91711378,1,1611269.91711378
"12478",2010,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1611269.91711378,1,1611269.91711378
"12479",2010,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",4421132.99385983,1,4421132.99385983
"12480",2010,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",4421132.99385983,1,4421132.99385983
"12481",2010,12,"Northeast","yes","OCEAN QUAHOG",18310154.2514093,1,18310154.2514093
"12482",2010,12,"Northeast","yes","OCEAN POUT",397.944138901766,1,397.944138901766
"12483",2010,12,"Northeast","yes","FLOUNDER, AMERICAN PLAICE /DAB",2838414.19249796,1,2838414.19249796
"12484",2010,12,"Northeast","yes","POLLOCK",9171398.29866567,1,9171398.29866567
"12485",2010,12,"Northeast","yes","REDFISH / OCEAN PERCH",3247873.6710904,1,3247873.6710904
"12486",2010,12,"Northeast","yes","SCALLOP, SEA",7818969.87656489,1,7818969.87656489
"12487",2010,12,"Northeast","no","SCALLOP, SEA",519125.553594143,0,0
"12488",2010,12,"Northeast","no","SCULPINS",70.661763454306,0,0
"12489",2010,12,"Northeast","yes","SCUP / PORGY",5300537.68650175,1,5300537.68650175
"12490",2010,12,"Northeast","no","SEA RAVEN",11261.7357651147,0,0
"12491",2010,12,"Northeast","no","SEA ROBINS",17851.5626518432,0,0
"12492",2010,12,"Northeast","no","SHAD, AMERICAN",2313.82510598863,0,0
"12493",2010,12,"Northeast","no","SHARK, BLUE",0,0,0
"12494",2010,12,"Northeast","no","SHARK, PORBEAGLE",4270.72065998582,0,0
"12495",2010,12,"Northeast","no","SHARK, THRESHER",517.711601941883,0,0
"12496",2010,12,"Northeast","no","SHRIMP (PANDALID)",9401383.9207052,0,0
"12497",2010,12,"Northeast","yes","SKATE WINGS, LITTLE (SUMMER)",52653.7893122728,1,52653.7893122728
"12498",2010,12,"Northeast","yes","SKATE WINGS, WINTER (BIG)",1058791.85029642,1,1058791.85029642
"12499",2010,12,"Northeast","yes","SKATE, BARNDOOR",199.992603110652,1,199.992603110652
"12500",2010,12,"Northeast","yes","SKATE, LITTLE (SUMMER)",2792458.01772441,1,2792458.01772441
"12501",2010,12,"Northeast","yes","SKATE, WINTER (BIG)",1244013.94611301,1,1244013.94611301
"12502",2010,12,"Northeast","no","SQUID / ILLEX",1200186.50169702,0,0
"12503",2010,12,"Northeast","yes","SQUID / LOLIGO",10018403.7813039,1,10018403.7813039
"12504",2010,12,"Northeast","yes","STRIPED BASS",497574.043910845,1,497574.043910845
"12505",2010,12,"Northeast","yes","SWORDFISH",7975.38270702644,1,7975.38270702644
"12506",2010,12,"Northeast","no","TAUTOG",62931.9439804114,0,0
"12507",2010,12,"Northeast","yes","TILEFISH",1283.9891419625,1,1283.9891419625
"12508",2010,12,"Northeast","yes","TILEFISH, BLUELINE",901.136770940644,1,901.136770940644
"12509",2010,12,"Northeast","yes","TILEFISH, GOLDEN",1342647.71841191,1,1342647.71841191
"12510",2010,12,"Northeast","no","TRIGGERFISH",2922.49785205337,0,0
"12511",2010,12,"Northeast","yes","TUNA, ALBACORE",4666.38676128646,1,4666.38676128646
"12512",2010,12,"Northeast","yes","TUNA, BIG EYE",2170.91970676613,1,2170.91970676613
"12513",2010,12,"Northeast","yes","TUNA, BLUEFIN",193971.617037429,1,193971.617037429
"12514",2010,12,"Northeast","no","TUNA, LITTLE",4757.22784590523,0,0
"12515",2010,12,"Northeast","yes","TUNA, YELLOWFIN",9122.43048826145,1,9122.43048826145
"12516",2010,12,"Northeast","no","WAHOO",309.98853482151,0,0
"12517",2010,12,"Northeast","yes","WEAKFISH / SQUETEAGUE / GRAY SEA TROUT",9249.8389429439,1,9249.8389429439
"12518",2010,12,"Northeast","no","WEAKFISH, SPOTTED / SPOTTED SEA TROUT",3365.56957481142,0,0
"12519",2010,12,"Northeast","no","WHELK, CHANNELED",734658.44036875,0,0
"12520",2010,12,"Northeast","no","WHELK, KNOBBED",82065.794192005,0,0
"12521",2010,12,"Northeast","no","WHELK, LIGHTNING",16970.5463339251,0,0
"12522",2010,12,"Northeast","no","WHITING, KING / KINGFISH",271457.425183398,0,0
"12523",2010,12,"Northeast","yes","FLOUNDER, WITCH / GRAY SOLE",1518324.18567547,1,1518324.18567547
"12524",2010,12,"Northeast","yes","WOLFFISH / OCEAN CATFISH",4267.49029815481,1,4267.49029815481
"12525",2010,12,"Northeast","yes","FLOUNDER, YELLOWTAIL",1115795.61014063,1,1115795.61014063
"12526",2010,12,"Northeast","yes","FLOUNDER, YELLOWTAIL",1115795.61014063,1,1115795.61014063
"12527",2010,12,"Northeast","yes","FLOUNDER, YELLOWTAIL",1115795.61014063,1,1115795.61014063
"12528",2010,12,"Northeast","yes","FLOUNDER, YELLOWTAIL",1414965.53081859,1,1414965.53081859
"12529",2010,12,"Northeast","yes","FLOUNDER, YELLOWTAIL",1414965.53081859,1,1414965.53081859
"12530",2010,12,"Northeast","yes","FLOUNDER, YELLOWTAIL",1414965.53081859,1,1414965.53081859
"12531",2010,12,"Northeast","yes","FLOUNDER, YELLOWTAIL",256747.778232716,1,256747.778232716
"12532",2010,12,"Northeast","yes","FLOUNDER, YELLOWTAIL",256747.778232716,1,256747.778232716
"12533",2010,12,"Northeast","yes","FLOUNDER, YELLOWTAIL",256747.778232716,1,256747.778232716
"12534",2011,12,"Northeast","yes","BLACK SEA BASS",296074.813631292,1,296074.813631292
"12535",2011,12,"Northeast","yes","BLUEFISH",790916.009097976,1,790916.009097976
"12536",2011,12,"Northeast","no","BONITO",22213.7784830205,0,0
"12537",2011,12,"Northeast","yes","BUTTERFISH",989640.816799493,1,989640.816799493
"12538",2011,12,"Northeast","yes","CLAM, SURF",6952194.76152975,1,6952194.76152975
"12539",2011,12,"Northeast","yes","COD",386702.905740767,1,386702.905740767
"12540",2011,12,"Northeast","yes","COD",386702.905740767,1,386702.905740767
"12541",2011,12,"Northeast","yes","COD",386702.905740767,1,386702.905740767
"12542",2011,12,"Northeast","yes","COD",5302137.67262759,1,5302137.67262759
"12543",2011,12,"Northeast","yes","COD",5302137.67262759,1,5302137.67262759
"12544",2011,12,"Northeast","yes","COD",5302137.67262759,1,5302137.67262759
"12545",2011,12,"Northeast","yes","COD",8061262.02628873,1,8061262.02628873
"12546",2011,12,"Northeast","yes","COD",8061262.02628873,1,8061262.02628873
"12547",2011,12,"Northeast","yes","COD",8061262.02628873,1,8061262.02628873
"12548",2011,12,"Northeast","no","CRAB, BLUE",7763.3192595857,0,0
"12549",2011,12,"Northeast","no","CRAB, HORSESHOE",37289.3932588249,0,0
"12550",2011,12,"Northeast","no","CRAB, JONAH",7234762.90700406,0,0
"12551",2011,12,"Northeast","no","CRAB, QUEEN SNOW",184.194476698261,0,0
"12552",2011,12,"Northeast","yes","CRAB, RED",662806.999866899,1,662806.999866899
"12553",2011,12,"Northeast","no","CRAB, ROCK",168775.373332023,0,0
"12554",2011,12,"Northeast","no","CRAB, SPIDER",64.7344117736971,0,0
"12555",2011,12,"Northeast","yes","CROAKER, ATLANTIC",344.807920212258,1,344.807920212258
"12556",2011,12,"Northeast","no","CUNNER",13120.4465542359,0,0
"12557",2011,12,"Northeast","no","CUSK",47404.043062071,0,0
"12558",2011,12,"Northeast","no","DOGFISH, SMOOTH",210663.85948328,0,0
"12559",2011,12,"Northeast","yes","DOGFISH, SPINY",9483715.59690538,1,9483715.59690538
"12560",2011,12,"Northeast","no","DOLPHIN FISH / MAHI-MAHI",242.13337903237,0,0
"12561",2011,12,"Northeast","no","EEL, AMERICAN",11572.1935204528,0,0
"12562",2011,12,"Northeast","no","EEL, CONGER",5520.37972178439,0,0
"12563",2011,12,"Northeast","yes","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",28662.3633022668,1,28662.3633022668
"12564",2011,12,"Northeast","yes","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",28662.3633022668,1,28662.3633022668
"12565",2011,12,"Northeast","yes","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",44.8563623225009,1,44.8563623225009
"12566",2011,12,"Northeast","yes","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",44.8563623225009,1,44.8563623225009
"12567",2011,12,"Northeast","no","FLOUNDER, FOURSPOT",7530.89500817237,0,0
"12568",2011,12,"Northeast","yes","FLOUNDER, SUMMER / FLUKE",4367574.56166398,1,4367574.56166398
"12569",2011,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",3829679.72173962,1,3829679.72173962
"12570",2011,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",3829679.72173962,1,3829679.72173962
"12571",2011,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",3829679.72173962,1,3829679.72173962
"12572",2011,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",310152.32686508,1,310152.32686508
"12573",2011,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",310152.32686508,1,310152.32686508
"12574",2011,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",310152.32686508,1,310152.32686508
"12575",2011,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",77968.5951744663,1,77968.5951744663
"12576",2011,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",77968.5951744663,1,77968.5951744663
"12577",2011,12,"Northeast","yes","FLOUNDER, WINTER / BLACKBACK",77968.5951744663,1,77968.5951744663
"12578",2011,12,"Northeast","yes","HADDOCK",2352436.9003932,1,2352436.9003932
"12579",2011,12,"Northeast","yes","HADDOCK",2352436.9003932,1,2352436.9003932
"12580",2011,12,"Northeast","yes","HADDOCK",2352436.9003932,1,2352436.9003932
"12581",2011,12,"Northeast","yes","HADDOCK",7300662.4429521,1,7300662.4429521
"12582",2011,12,"Northeast","yes","HADDOCK",7300662.4429521,1,7300662.4429521
"12583",2011,12,"Northeast","yes","HADDOCK",7300662.4429521,1,7300662.4429521
"12584",2011,12,"Northeast","yes","HADDOCK",889961.302658312,1,889961.302658312
"12585",2011,12,"Northeast","yes","HADDOCK",889961.302658312,1,889961.302658312
"12586",2011,12,"Northeast","yes","HADDOCK",889961.302658312,1,889961.302658312
"12587",2011,12,"Northeast","yes","HALIBUT, ATLANTIC",13060.628899255,1,13060.628899255
"12588",2011,12,"Northeast","no","HALIBUT, GREENLAND",120.473144218863,0,0
"12589",2011,12,"Northeast","yes","HERRING, ATLANTIC",171981375.17498,1,171981375.17498
"12590",2011,12,"Northeast","no","HERRING, BLUE BACK",131329.194947735,0,0
"12591",2011,12,"Northeast","yes","HAKE, RED / LING",256199.10803883,1,256199.10803883
"12592",2011,12,"Northeast","yes","HAKE, RED / LING",256199.10803883,1,256199.10803883
"12593",2011,12,"Northeast","yes","HAKE, RED / LING",970673.391321913,1,970673.391321913
"12594",2011,12,"Northeast","yes","HAKE, RED / LING",970673.391321913,1,970673.391321913
"12595",2011,12,"Northeast","yes","HAKE, SILVER / WHITING",3678746.29127447,1,3678746.29127447
"12596",2011,12,"Northeast","yes","HAKE, SILVER / WHITING",3678746.29127447,1,3678746.29127447
"12597",2011,12,"Northeast","no","WHITING, BLACK",29860.9277096997,0,0
"12598",2011,12,"Northeast","yes","HAKE, SILVER / WHITING",10867189.1788467,1,10867189.1788467
"12599",2011,12,"Northeast","yes","HAKE, SILVER / WHITING",10867189.1788467,1,10867189.1788467
"12600",2011,12,"Northeast","yes","HAKE, WHITE",4002466.41598261,1,4002466.41598261
"12601",2011,12,"Northeast","no","JOHN DORY",86008.4082905411,0,0
"12602",2011,12,"Northeast","no","LUMPFISH",527.692284595019,0,0
"12603",2011,12,"Northeast","yes","MACKEREL, ATLANTIC",510059.361577333,1,510059.361577333
"12604",2011,12,"Northeast","no","MACKEREL, CHUB",9048.0677558454,0,0
"12605",2011,12,"Northeast","no","MACKEREL, SPANISH",357.638495719968,0,0
"12606",2011,12,"Northeast","yes","MENHADEN",21453.3325678192,1,21453.3325678192
"12607",2011,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2390.66824680499,1,2390.66824680499
"12608",2011,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2390.66824680499,1,2390.66824680499
"12609",2011,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",305889.102280256,1,305889.102280256
"12610",2011,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",305889.102280256,1,305889.102280256
"12611",2011,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1883233.61348802,1,1883233.61348802
"12612",2011,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1883233.61348802,1,1883233.61348802
"12613",2011,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",5760133.60532284,1,5760133.60532284
"12614",2011,12,"Northeast","yes","MONKFISH / ANGLERFISH / GOOSEFISH",5760133.60532284,1,5760133.60532284
"12615",2011,12,"Northeast","yes","OCEAN QUAHOG",14264381.4081822,1,14264381.4081822
"12616",2011,12,"Northeast","yes","OCEAN POUT",22.8871440435899,1,22.8871440435899
"12617",2011,12,"Northeast","yes","FLOUNDER, AMERICAN PLAICE /DAB",2719896.87382677,1,2719896.87382677
"12618",2011,12,"Northeast","yes","POLLOCK",12277352.1312906,1,12277352.1312906
"12619",2011,12,"Northeast","yes","REDFISH / OCEAN PERCH",3881773.94896512,1,3881773.94896512
"12620",2011,12,"Northeast","no","SCALLOP, BAY",26.6690224595239,0,0
"12621",2011,12,"Northeast","yes","SCALLOP, SEA",16047430.149716,1,16047430.149716
"12622",2011,12,"Northeast","no","SCALLOP, SEA",699048.873104082,0,0
"12623",2011,12,"Northeast","no","SCULPINS",340.220594042593,0,0
"12624",2011,12,"Northeast","yes","SCUP / PORGY",7592604.26964906,1,7592604.26964906
"12625",2011,12,"Northeast","no","SEA RAVEN",8697.45737733508,0,0
"12626",2011,12,"Northeast","no","SEA ROBINS",25899.1920779563,0,0
"12627",2011,12,"Northeast","no","SHAD, AMERICAN",553.43719202546,0,0
"12628",2011,12,"Northeast","no","SHARK, BLUE",0,0,0
"12629",2011,12,"Northeast","no","SHARK, PORBEAGLE",4576.97138390702,0,0
"12630",2011,12,"Northeast","no","SHARK, THRESHER",149.34687299859,0,0
"12631",2011,12,"Northeast","no","SHRIMP (PANDALID)",6977985.55180472,0,0
"12632",2011,12,"Northeast","yes","SKATE WINGS, LITTLE (SUMMER)",13057.6413884656,1,13057.6413884656
"12633",2011,12,"Northeast","yes","SKATE WINGS, WINTER (BIG)",2760440.50903467,1,2760440.50903467
"12634",2011,12,"Northeast","yes","SKATE, BARNDOOR",2297.39096461879,1,2297.39096461879
"12635",2011,12,"Northeast","yes","SKATE, LITTLE (SUMMER)",2016030.92206713,1,2016030.92206713
"12636",2011,12,"Northeast","yes","SKATE, WINTER (BIG)",666628.892124866,1,666628.892124866
"12637",2011,12,"Northeast","no","SQUID / ILLEX",1711767.02236435,0,0
"12638",2011,12,"Northeast","yes","SQUID / LOLIGO",12997311.9338425,1,12997311.9338425
"12639",2011,12,"Northeast","yes","STRIPED BASS",512571.248525362,1,512571.248525362
"12640",2011,12,"Northeast","yes","SWORDFISH",12789.6162139447,1,12789.6162139447
"12641",2011,12,"Northeast","no","TAUTOG",56960.8233466446,0,0
"12642",2011,12,"Northeast","yes","TILEFISH, BLUELINE",668.646652603689,1,668.646652603689
"12643",2011,12,"Northeast","yes","TILEFISH, GOLDEN",1177817.87122805,1,1177817.87122805
