"","SID","rgn_id","rgn_name"
"2897",21132898,3,"Gulf of Maine"
"2898",21132898,9,"New Hampshire"
"2899",21132898,2,"Georges Bank"
"2900",21132898,7,"Massachusetts-Gulf of Maine"
"2901",21132898,1,"Offshore"
"2902",21132898,8,"Massachusetts-Virginian"
"2903",21132898,11,"Rhode Island"
"2904",21132898,4,"Mid-Atlantic Bight"
"2905",21132898,5,"Connecticut"
"2906",21132898,10,"New York"
"2907",21132928,4,"Mid-Atlantic Bight"
"2908",21132928,1,"Offshore"
"2909",21856,1,"Offshore"
"2910",21856,2,"Georges Bank"
"2911",21856,4,"Mid-Atlantic Bight"
"2912",21857,2,"Georges Bank"
"2913",21857,1,"Offshore"
"2914",21857,3,"Gulf of Maine"
"2915",21857,8,"Massachusetts-Virginian"
"2916",21857,4,"Mid-Atlantic Bight"
"2917",21859,2,"Georges Bank"
"2918",21859,1,"Offshore"
"2919",21860,6,"Maine"
"2920",21860,3,"Gulf of Maine"
"2921",21860,9,"New Hampshire"
"2922",21860,2,"Georges Bank"
"2923",21860,7,"Massachusetts-Gulf of Maine"
"2924",21860,1,"Offshore"
"2925",21860,8,"Massachusetts-Virginian"
"2926",21860,11,"Rhode Island"
"2927",21860,4,"Mid-Atlantic Bight"
"2928",21860,5,"Connecticut"
"2929",21860,10,"New York"
"2930",222,6,"Maine"
"2931",222,3,"Gulf of Maine"
"2932",222,9,"New Hampshire"
"2933",222,2,"Georges Bank"
"2934",222,7,"Massachusetts-Gulf of Maine"
"2935",222,1,"Offshore"
"2936",222,8,"Massachusetts-Virginian"
"2937",222,11,"Rhode Island"
"2938",222,4,"Mid-Atlantic Bight"
"2939",222,5,"Connecticut"
"2940",222,10,"New York"
"2941",22679896,7,"Massachusetts-Gulf of Maine"
"2942",22679896,8,"Massachusetts-Virginian"
"2943",22679896,11,"Rhode Island"
"2944",22679896,5,"Connecticut"
"2945",22679896,10,"New York"
"2946",22679896,4,"Mid-Atlantic Bight"
"2947",22679946,6,"Maine"
"2948",22679946,7,"Massachusetts-Gulf of Maine"
"2949",22679946,8,"Massachusetts-Virginian"
"2950",22679946,11,"Rhode Island"
"2951",22679946,10,"New York"
"2952",22679946,4,"Mid-Atlantic Bight"
"2953",22680157,7,"Massachusetts-Gulf of Maine"
"2954",22680157,8,"Massachusetts-Virginian"
"2955",22680157,11,"Rhode Island"
"2956",22680157,5,"Connecticut"
"2957",22680157,10,"New York"
"2958",22680157,4,"Mid-Atlantic Bight"
"2959",22680163,7,"Massachusetts-Gulf of Maine"
"2960",22680163,8,"Massachusetts-Virginian"
"2961",22680163,11,"Rhode Island"
"2962",22680163,5,"Connecticut"
"2963",22680163,10,"New York"
"2964",22680163,4,"Mid-Atlantic Bight"
"2965",22680174,6,"Maine"
"2966",22680174,7,"Massachusetts-Gulf of Maine"
"2967",22680174,8,"Massachusetts-Virginian"
"2968",22680174,11,"Rhode Island"
"2969",22680174,5,"Connecticut"
"2970",22680174,10,"New York"
"2971",22680174,4,"Mid-Atlantic Bight"
"2972",22680229,6,"Maine"
"2973",22680229,7,"Massachusetts-Gulf of Maine"
"2974",22680229,8,"Massachusetts-Virginian"
"2975",22680229,11,"Rhode Island"
"2976",22680229,10,"New York"
"2977",22680229,5,"Connecticut"
"2978",22680229,4,"Mid-Atlantic Bight"
"2979",22680247,6,"Maine"
"2980",22680247,7,"Massachusetts-Gulf of Maine"
"2981",22680247,8,"Massachusetts-Virginian"
"2982",22680247,11,"Rhode Island"
"2983",22680247,5,"Connecticut"
"2984",22680247,10,"New York"
"2985",22680247,4,"Mid-Atlantic Bight"
"2986",22680301,6,"Maine"
"2987",22680301,7,"Massachusetts-Gulf of Maine"
"2988",22680301,8,"Massachusetts-Virginian"
"2989",22680301,11,"Rhode Island"
"2990",22680301,5,"Connecticut"
"2991",22680301,10,"New York"
"2992",22680301,4,"Mid-Atlantic Bight"
"2993",22680364,7,"Massachusetts-Gulf of Maine"
"2994",22680364,8,"Massachusetts-Virginian"
"2995",22680364,11,"Rhode Island"
"2996",22680364,5,"Connecticut"
"2997",22680364,10,"New York"
"2998",22680364,4,"Mid-Atlantic Bight"
"2999",22680367,7,"Massachusetts-Gulf of Maine"
"3000",22680367,8,"Massachusetts-Virginian"
"3001",22680367,11,"Rhode Island"
"3002",22680367,5,"Connecticut"
"3003",22680367,10,"New York"
"3004",22680367,4,"Mid-Atlantic Bight"
"3005",22680391,7,"Massachusetts-Gulf of Maine"
"3006",22680391,10,"New York"
"3007",22680398,6,"Maine"
"3008",22680398,3,"Gulf of Maine"
"3009",22680398,9,"New Hampshire"
"3010",22680398,7,"Massachusetts-Gulf of Maine"
"3011",22680398,2,"Georges Bank"
"3012",22680398,8,"Massachusetts-Virginian"
"3013",22680398,11,"Rhode Island"
"3014",22680398,4,"Mid-Atlantic Bight"
"3015",22680398,5,"Connecticut"
"3016",22680398,10,"New York"
"3017",22680402,6,"Maine"
"3018",22680402,7,"Massachusetts-Gulf of Maine"
"3019",22680402,8,"Massachusetts-Virginian"
"3020",22680402,5,"Connecticut"
"3021",22680402,11,"Rhode Island"
"3022",22680402,10,"New York"
"3023",22680402,4,"Mid-Atlantic Bight"
"3024",22680409,6,"Maine"
"3025",22680409,3,"Gulf of Maine"
"3026",22680409,9,"New Hampshire"
"3027",22680409,7,"Massachusetts-Gulf of Maine"
"3028",22680409,2,"Georges Bank"
"3029",22680409,8,"Massachusetts-Virginian"
"3030",22680409,11,"Rhode Island"
"3031",22680409,4,"Mid-Atlantic Bight"
"3032",22680409,5,"Connecticut"
"3033",22680409,10,"New York"
"3034",22680409,1,"Offshore"
"3035",113402090,6,"Maine"
"3036",113402090,7,"Massachusetts-Gulf of Maine"
"3037",113402090,8,"Massachusetts-Virginian"
"3038",113402090,11,"Rhode Island"
"3039",113402090,5,"Connecticut"
"3040",113402090,10,"New York"
"3041",113402090,4,"Mid-Atlantic Bight"
"3042",22680423,6,"Maine"
"3043",22680423,3,"Gulf of Maine"
"3044",22680423,9,"New Hampshire"
"3045",22680423,7,"Massachusetts-Gulf of Maine"
"3046",22680423,2,"Georges Bank"
"3047",22680423,8,"Massachusetts-Virginian"
"3048",22680423,11,"Rhode Island"
"3049",22680423,4,"Mid-Atlantic Bight"
"3050",22680423,5,"Connecticut"
"3051",22680423,10,"New York"
"3052",22680455,6,"Maine"
"3053",22680455,7,"Massachusetts-Gulf of Maine"
"3054",22680455,8,"Massachusetts-Virginian"
"3055",22680455,11,"Rhode Island"
"3056",22680455,5,"Connecticut"
"3057",22680455,10,"New York"
"3058",22680455,4,"Mid-Atlantic Bight"
"3059",22680462,6,"Maine"
"3060",22680462,3,"Gulf of Maine"
"3061",22680462,9,"New Hampshire"
"3062",22680462,7,"Massachusetts-Gulf of Maine"
"3063",22680462,2,"Georges Bank"
"3064",22680462,8,"Massachusetts-Virginian"
"3065",22680462,11,"Rhode Island"
"3066",22680462,4,"Mid-Atlantic Bight"
"3067",22680462,5,"Connecticut"
"3068",22680462,10,"New York"
"3069",22680472,6,"Maine"
"3070",22680472,7,"Massachusetts-Gulf of Maine"
"3071",22680472,8,"Massachusetts-Virginian"
"3072",22680472,11,"Rhode Island"
"3073",22680472,5,"Connecticut"
"3074",22680472,10,"New York"
"3075",22680472,4,"Mid-Atlantic Bight"
"3076",22680492,6,"Maine"
"3077",22680492,7,"Massachusetts-Gulf of Maine"
"3078",22680492,8,"Massachusetts-Virginian"
"3079",22680492,11,"Rhode Island"
"3080",22680492,5,"Connecticut"
"3081",22680492,10,"New York"
"3082",22680492,4,"Mid-Atlantic Bight"
"3083",22689714,6,"Maine"
"3084",22689714,7,"Massachusetts-Gulf of Maine"
"3085",22689714,8,"Massachusetts-Virginian"
"3086",22689714,11,"Rhode Island"
"3087",22689714,5,"Connecticut"
"3088",22689714,10,"New York"
"3089",22689714,4,"Mid-Atlantic Bight"
"3090",22693154,6,"Maine"
"3091",22693154,7,"Massachusetts-Gulf of Maine"
"3092",22693154,8,"Massachusetts-Virginian"
"3093",22693154,11,"Rhode Island"
"3094",22693154,5,"Connecticut"
"3095",22693154,10,"New York"
"3096",22693154,4,"Mid-Atlantic Bight"
"3097",22693178,6,"Maine"
"3098",22693178,7,"Massachusetts-Gulf of Maine"
"3099",22693178,8,"Massachusetts-Virginian"
"3100",22693178,11,"Rhode Island"
"3101",22693178,5,"Connecticut"
"3102",22693178,10,"New York"
"3103",22693178,4,"Mid-Atlantic Bight"
"3104",22693231,6,"Maine"
"3105",22693231,7,"Massachusetts-Gulf of Maine"
"3106",22693231,8,"Massachusetts-Virginian"
"3107",22693231,11,"Rhode Island"
"3108",22693231,5,"Connecticut"
"3109",22693231,10,"New York"
"3110",22693231,4,"Mid-Atlantic Bight"
"3111",22693277,6,"Maine"
"3112",22693277,7,"Massachusetts-Gulf of Maine"
"3113",22693277,8,"Massachusetts-Virginian"
"3114",22693277,11,"Rhode Island"
"3115",22693277,5,"Connecticut"
"3116",22693277,10,"New York"
"3117",22693277,4,"Mid-Atlantic Bight"
"3118",22693319,6,"Maine"
"3119",22693319,7,"Massachusetts-Gulf of Maine"
"3120",22693319,8,"Massachusetts-Virginian"
"3121",22693319,11,"Rhode Island"
"3122",22693319,5,"Connecticut"
"3123",22693319,10,"New York"
"3124",22693319,4,"Mid-Atlantic Bight"
"3125",22693336,6,"Maine"
"3126",22693336,7,"Massachusetts-Gulf of Maine"
"3127",22693336,8,"Massachusetts-Virginian"
"3128",22693336,11,"Rhode Island"
"3129",22693336,5,"Connecticut"
"3130",22693336,10,"New York"
"3131",22693336,4,"Mid-Atlantic Bight"
"3132",22693344,6,"Maine"
"3133",22693344,7,"Massachusetts-Gulf of Maine"
"3134",22693344,8,"Massachusetts-Virginian"
"3135",22693344,11,"Rhode Island"
"3136",22693344,5,"Connecticut"
"3137",22693344,10,"New York"
"3138",22693344,4,"Mid-Atlantic Bight"
"3139",22693363,6,"Maine"
"3140",22693363,7,"Massachusetts-Gulf of Maine"
"3141",22693363,8,"Massachusetts-Virginian"
"3142",22693363,11,"Rhode Island"
"3143",22693363,5,"Connecticut"
"3144",22693363,10,"New York"
"3145",22693363,4,"Mid-Atlantic Bight"
"3146",22693369,6,"Maine"
"3147",22693369,7,"Massachusetts-Gulf of Maine"
"3148",22693369,8,"Massachusetts-Virginian"
"3149",22693369,11,"Rhode Island"
"3150",22693369,5,"Connecticut"
"3151",22693369,10,"New York"
"3152",22693369,4,"Mid-Atlantic Bight"
"3153",22693373,6,"Maine"
"3154",22693373,7,"Massachusetts-Gulf of Maine"
"3155",22693373,8,"Massachusetts-Virginian"
"3156",22693373,11,"Rhode Island"
"3157",22693373,5,"Connecticut"
"3158",22693373,10,"New York"
"3159",22693373,4,"Mid-Atlantic Bight"
"3160",22693383,7,"Massachusetts-Gulf of Maine"
"3161",22693383,10,"New York"
"3162",22693396,6,"Maine"
"3163",22693396,7,"Massachusetts-Gulf of Maine"
"3164",22693396,8,"Massachusetts-Virginian"
"3165",22693396,11,"Rhode Island"
"3166",22693396,5,"Connecticut"
"3167",22693396,10,"New York"
"3168",22693396,4,"Mid-Atlantic Bight"
"3169",22693399,6,"Maine"
"3170",22693399,7,"Massachusetts-Gulf of Maine"
"3171",22693399,8,"Massachusetts-Virginian"
"3172",22693399,11,"Rhode Island"
"3173",22693399,5,"Connecticut"
"3174",22693399,10,"New York"
"3175",22693399,4,"Mid-Atlantic Bight"
"3176",22693408,6,"Maine"
"3177",22693408,7,"Massachusetts-Gulf of Maine"
"3178",22693408,8,"Massachusetts-Virginian"
"3179",22693408,11,"Rhode Island"
"3180",22693408,5,"Connecticut"
"3181",22693408,10,"New York"
"3182",22693408,4,"Mid-Atlantic Bight"
"3183",22693420,6,"Maine"
"3184",22693420,7,"Massachusetts-Gulf of Maine"
"3185",22693420,8,"Massachusetts-Virginian"
"3186",22693420,11,"Rhode Island"
"3187",22693420,5,"Connecticut"
"3188",22693420,10,"New York"
"3189",22693420,4,"Mid-Atlantic Bight"
"3190",22693427,6,"Maine"
"3191",22693427,7,"Massachusetts-Gulf of Maine"
"3192",22693427,8,"Massachusetts-Virginian"
"3193",22693427,11,"Rhode Island"
"3194",22693427,5,"Connecticut"
"3195",22693427,10,"New York"
"3196",22693427,4,"Mid-Atlantic Bight"
"3197",22693740,6,"Maine"
"3198",22693740,7,"Massachusetts-Gulf of Maine"
"3199",22693740,8,"Massachusetts-Virginian"
"3200",22693740,11,"Rhode Island"
"3201",22693740,5,"Connecticut"
"3202",22693740,10,"New York"
"3203",22693740,4,"Mid-Atlantic Bight"
"3204",22693749,6,"Maine"
"3205",22693749,7,"Massachusetts-Gulf of Maine"
"3206",22693749,8,"Massachusetts-Virginian"
"3207",22693749,11,"Rhode Island"
"3208",22693749,5,"Connecticut"
"3209",22693749,10,"New York"
"3210",22693749,4,"Mid-Atlantic Bight"
"3211",22693764,6,"Maine"
"3212",22693764,7,"Massachusetts-Gulf of Maine"
"3213",22693764,8,"Massachusetts-Virginian"
"3214",22693764,11,"Rhode Island"
"3215",22693764,5,"Connecticut"
"3216",22693764,10,"New York"
"3217",22693764,4,"Mid-Atlantic Bight"
"3218",22693777,6,"Maine"
"3219",22693777,7,"Massachusetts-Gulf of Maine"
"3220",22693777,8,"Massachusetts-Virginian"
"3221",22693777,11,"Rhode Island"
"3222",22693777,5,"Connecticut"
"3223",22693777,10,"New York"
"3224",22693777,4,"Mid-Atlantic Bight"
"3225",22694160,6,"Maine"
"3226",22694160,3,"Gulf of Maine"
"3227",22694160,9,"New Hampshire"
"3228",22694160,2,"Georges Bank"
"3229",22694160,7,"Massachusetts-Gulf of Maine"
"3230",22694160,1,"Offshore"
"3231",22694160,8,"Massachusetts-Virginian"
"3232",22694160,10,"New York"
"3233",22694343,6,"Maine"
"3234",22694343,3,"Gulf of Maine"
"3235",22694343,9,"New Hampshire"
"3236",22694343,7,"Massachusetts-Gulf of Maine"
"3237",22694343,2,"Georges Bank"
"3238",22694343,8,"Massachusetts-Virginian"
"3239",22694343,11,"Rhode Island"
"3240",22694343,4,"Mid-Atlantic Bight"
"3241",22694343,5,"Connecticut"
"3242",22694343,10,"New York"
"3243",22694346,6,"Maine"
"3244",22694346,3,"Gulf of Maine"
"3245",22694346,9,"New Hampshire"
"3246",22694346,7,"Massachusetts-Gulf of Maine"
"3247",22694346,2,"Georges Bank"
"3248",22694346,8,"Massachusetts-Virginian"
"3249",22694346,11,"Rhode Island"
"3250",22694346,4,"Mid-Atlantic Bight"
"3251",22694346,5,"Connecticut"
"3252",22694346,10,"New York"
"3253",22694373,3,"Gulf of Maine"
"3254",22694373,7,"Massachusetts-Gulf of Maine"
"3255",22694373,2,"Georges Bank"
"3256",22694373,8,"Massachusetts-Virginian"
"3257",22694373,11,"Rhode Island"
"3258",22694373,4,"Mid-Atlantic Bight"
"3259",22694373,5,"Connecticut"
"3260",22694373,10,"New York"
"3261",22694420,6,"Maine"
"3262",22694420,3,"Gulf of Maine"
"3263",22694420,9,"New Hampshire"
"3264",22694420,2,"Georges Bank"
"3265",22694420,7,"Massachusetts-Gulf of Maine"
"3266",22694420,1,"Offshore"
"3267",22694420,8,"Massachusetts-Virginian"
"3268",22694420,4,"Mid-Atlantic Bight"
"3269",22694432,6,"Maine"
"3270",22694432,3,"Gulf of Maine"
"3271",22694432,9,"New Hampshire"
"3272",22694432,7,"Massachusetts-Gulf of Maine"
"3273",22694432,2,"Georges Bank"
"3274",22694432,8,"Massachusetts-Virginian"
"3275",22694432,11,"Rhode Island"
"3276",22694432,4,"Mid-Atlantic Bight"
"3277",22694432,5,"Connecticut"
"3278",22694432,10,"New York"
"3279",22694455,6,"Maine"
"3280",22694455,3,"Gulf of Maine"
"3281",22694455,9,"New Hampshire"
"3282",22694455,7,"Massachusetts-Gulf of Maine"
"3283",22694455,2,"Georges Bank"
"3284",22694455,8,"Massachusetts-Virginian"
"3285",22694455,11,"Rhode Island"
"3286",22694455,4,"Mid-Atlantic Bight"
"3287",22694455,5,"Connecticut"
"3288",22694455,10,"New York"
"3289",22694469,6,"Maine"
"3290",22694469,7,"Massachusetts-Gulf of Maine"
"3291",22694469,8,"Massachusetts-Virginian"
"3292",22694469,11,"Rhode Island"
"3293",22694469,5,"Connecticut"
"3294",22694469,10,"New York"
"3295",22694469,4,"Mid-Atlantic Bight"
"3296",22694479,6,"Maine"
"3297",22694479,3,"Gulf of Maine"
"3298",22694479,9,"New Hampshire"
"3299",22694479,2,"Georges Bank"
"3300",22694479,7,"Massachusetts-Gulf of Maine"
"3301",22694479,1,"Offshore"
"3302",22694479,8,"Massachusetts-Virginian"
"3303",22694479,11,"Rhode Island"
"3304",22694479,4,"Mid-Atlantic Bight"
"3305",22694479,5,"Connecticut"
"3306",22694479,10,"New York"
"3307",22694524,7,"Massachusetts-Gulf of Maine"
"3308",22694524,8,"Massachusetts-Virginian"
"3309",22694524,11,"Rhode Island"
"3310",22694524,5,"Connecticut"
"3311",22694524,10,"New York"
"3312",22694524,4,"Mid-Atlantic Bight"
"3313",22694591,7,"Massachusetts-Gulf of Maine"
"3314",22694591,10,"New York"
"3315",22694787,6,"Maine"
"3316",22694787,7,"Massachusetts-Gulf of Maine"
"3317",22694787,8,"Massachusetts-Virginian"
"3318",22694787,11,"Rhode Island"
"3319",22694787,5,"Connecticut"
"3320",22694787,10,"New York"
"3321",22694787,4,"Mid-Atlantic Bight"
"3322",113474280,6,"Maine"
"3323",113474280,3,"Gulf of Maine"
"3324",113474280,9,"New Hampshire"
"3325",113474280,2,"Georges Bank"
"3326",113474280,7,"Massachusetts-Gulf of Maine"
"3327",113474280,8,"Massachusetts-Virginian"
"3328",113474280,11,"Rhode Island"
"3329",113474280,4,"Mid-Atlantic Bight"
"3330",113474280,5,"Connecticut"
"3331",113474280,10,"New York"
"3332",113474280,1,"Offshore"
"3333",22694938,6,"Maine"
"3334",22694938,7,"Massachusetts-Gulf of Maine"
"3335",22694938,8,"Massachusetts-Virginian"
"3336",22694938,11,"Rhode Island"
"3337",22694938,5,"Connecticut"
"3338",22694938,10,"New York"
"3339",22694938,4,"Mid-Atlantic Bight"
"3340",22695144,6,"Maine"
"3341",22695144,7,"Massachusetts-Gulf of Maine"
"3342",22695144,8,"Massachusetts-Virginian"
"3343",22695144,11,"Rhode Island"
"3344",22695144,5,"Connecticut"
"3345",22695144,10,"New York"
"3346",22695144,4,"Mid-Atlantic Bight"
"3347",22696453,6,"Maine"
"3348",22696453,7,"Massachusetts-Gulf of Maine"
"3349",22696453,8,"Massachusetts-Virginian"
"3350",22696453,11,"Rhode Island"
"3351",22696453,5,"Connecticut"
"3352",22696453,10,"New York"
"3353",22696453,4,"Mid-Atlantic Bight"
"3354",22696599,6,"Maine"
"3355",22696599,3,"Gulf of Maine"
"3356",22696599,9,"New Hampshire"
"3357",22696599,2,"Georges Bank"
"3358",22696599,7,"Massachusetts-Gulf of Maine"
"3359",22696599,1,"Offshore"
"3360",22696599,8,"Massachusetts-Virginian"
"3361",22696599,11,"Rhode Island"
"3362",22696599,4,"Mid-Atlantic Bight"
"3363",22696599,5,"Connecticut"
"3364",22696599,10,"New York"
"3365",22696645,2,"Georges Bank"
"3366",22696645,1,"Offshore"
"3367",22696645,4,"Mid-Atlantic Bight"
"3368",22696792,6,"Maine"
"3369",22696792,7,"Massachusetts-Gulf of Maine"
"3370",22696792,8,"Massachusetts-Virginian"
"3371",22696792,11,"Rhode Island"
"3372",22696792,5,"Connecticut"
"3373",22696792,10,"New York"
"3374",22696792,4,"Mid-Atlantic Bight"
"3375",22696931,7,"Massachusetts-Gulf of Maine"
"3376",22696931,8,"Massachusetts-Virginian"
"3377",22696931,11,"Rhode Island"
"3378",22696931,5,"Connecticut"
"3379",22696931,10,"New York"
"3380",22696931,4,"Mid-Atlantic Bight"
"3381",22696944,7,"Massachusetts-Gulf of Maine"
"3382",22696944,8,"Massachusetts-Virginian"
"3383",22696944,11,"Rhode Island"
"3384",22696944,5,"Connecticut"
"3385",22696944,10,"New York"
"3386",22696944,4,"Mid-Atlantic Bight"
"3387",22696974,6,"Maine"
"3388",22696974,7,"Massachusetts-Gulf of Maine"
"3389",22696974,8,"Massachusetts-Virginian"
"3390",22696974,11,"Rhode Island"
"3391",22696974,5,"Connecticut"
"3392",22696974,10,"New York"
"3393",22696974,4,"Mid-Atlantic Bight"
"3394",22696998,6,"Maine"
"3395",22696998,7,"Massachusetts-Gulf of Maine"
"3396",22696998,8,"Massachusetts-Virginian"
"3397",22696998,11,"Rhode Island"
"3398",22696998,5,"Connecticut"
"3399",22696998,10,"New York"
"3400",22696998,4,"Mid-Atlantic Bight"
"3401",22697043,6,"Maine"
"3402",22697043,7,"Massachusetts-Gulf of Maine"
"3403",22697043,8,"Massachusetts-Virginian"
"3404",22697043,11,"Rhode Island"
"3405",22697043,5,"Connecticut"
"3406",22697043,10,"New York"
"3407",22697043,4,"Mid-Atlantic Bight"
"3408",22697203,6,"Maine"
"3409",22697203,7,"Massachusetts-Gulf of Maine"
"3410",22697203,8,"Massachusetts-Virginian"
"3411",22697203,11,"Rhode Island"
"3412",22697203,5,"Connecticut"
"3413",22697203,10,"New York"
"3414",22697203,4,"Mid-Atlantic Bight"
"3415",22697211,6,"Maine"
"3416",22697211,7,"Massachusetts-Gulf of Maine"
"3417",22697211,8,"Massachusetts-Virginian"
"3418",22697211,11,"Rhode Island"
"3419",22697211,5,"Connecticut"
"3420",22697211,10,"New York"
"3421",22697211,4,"Mid-Atlantic Bight"
"3422",22697314,6,"Maine"
"3423",22697314,7,"Massachusetts-Gulf of Maine"
"3424",22697314,8,"Massachusetts-Virginian"
"3425",22697314,11,"Rhode Island"
"3426",22697314,5,"Connecticut"
"3427",22697314,10,"New York"
"3428",22697314,4,"Mid-Atlantic Bight"
"3429",22697648,7,"Massachusetts-Gulf of Maine"
"3430",22697648,10,"New York"
"3431",22698088,6,"Maine"
"3432",22698088,3,"Gulf of Maine"
"3433",22698088,9,"New Hampshire"
"3434",22698088,2,"Georges Bank"
"3435",22698088,7,"Massachusetts-Gulf of Maine"
"3436",22698088,1,"Offshore"
"3437",22698088,8,"Massachusetts-Virginian"
"3438",22698088,11,"Rhode Island"
"3439",22698088,4,"Mid-Atlantic Bight"
"3440",22698088,5,"Connecticut"
"3441",22698088,10,"New York"
"3442",22698511,6,"Maine"
"3443",22698511,3,"Gulf of Maine"
"3444",22698511,9,"New Hampshire"
"3445",22698511,2,"Georges Bank"
"3446",22698511,7,"Massachusetts-Gulf of Maine"
"3447",22698511,1,"Offshore"
"3448",22698511,8,"Massachusetts-Virginian"
"3449",22698511,11,"Rhode Island"
"3450",22698511,4,"Mid-Atlantic Bight"
"3451",22698511,5,"Connecticut"
"3452",22698511,10,"New York"
"3453",22705993,6,"Maine"
"3454",22705993,7,"Massachusetts-Gulf of Maine"
"3455",22705993,8,"Massachusetts-Virginian"
"3456",22705993,11,"Rhode Island"
"3457",22705993,5,"Connecticut"
"3458",22705993,10,"New York"
"3459",22705993,4,"Mid-Atlantic Bight"
"3460",22710886,6,"Maine"
"3461",22710886,7,"Massachusetts-Gulf of Maine"
"3462",22710886,8,"Massachusetts-Virginian"
"3463",22710886,11,"Rhode Island"
"3464",22710886,5,"Connecticut"
"3465",22710886,10,"New York"
"3466",22710886,4,"Mid-Atlantic Bight"
"3467",22711374,6,"Maine"
"3468",22711374,7,"Massachusetts-Gulf of Maine"
"3469",22711374,8,"Massachusetts-Virginian"
"3470",22711374,11,"Rhode Island"
"3471",22711374,5,"Connecticut"
"3472",22711374,10,"New York"
"3473",22711374,4,"Mid-Atlantic Bight"
"3474",22717434,6,"Maine"
"3475",22717434,7,"Massachusetts-Gulf of Maine"
"3476",22717434,8,"Massachusetts-Virginian"
"3477",22717434,11,"Rhode Island"
"3478",22717434,5,"Connecticut"
"3479",22717434,10,"New York"
"3480",22717434,4,"Mid-Atlantic Bight"
"3481",22718575,6,"Maine"
"3482",22718575,7,"Massachusetts-Gulf of Maine"
"3483",22718575,8,"Massachusetts-Virginian"
"3484",22718575,11,"Rhode Island"
"3485",22718575,5,"Connecticut"
"3486",22718575,10,"New York"
"3487",22718575,4,"Mid-Atlantic Bight"
"3488",22721033,6,"Maine"
"3489",22721033,7,"Massachusetts-Gulf of Maine"
"3490",22721033,8,"Massachusetts-Virginian"
"3491",22721033,11,"Rhode Island"
"3492",22721033,5,"Connecticut"
"3493",22721033,10,"New York"
"3494",22721033,4,"Mid-Atlantic Bight"
"3495",22721058,6,"Maine"
"3496",22721058,7,"Massachusetts-Gulf of Maine"
"3497",22721058,8,"Massachusetts-Virginian"
"3498",22721058,11,"Rhode Island"
"3499",22721058,5,"Connecticut"
"3500",22721058,10,"New York"
"3501",22721058,4,"Mid-Atlantic Bight"
"3502",22721123,6,"Maine"
"3503",22721123,7,"Massachusetts-Gulf of Maine"
"3504",22721123,8,"Massachusetts-Virginian"
"3505",22721123,11,"Rhode Island"
"3506",22721123,5,"Connecticut"
"3507",22721123,10,"New York"
"3508",22721123,4,"Mid-Atlantic Bight"
"3509",22721836,6,"Maine"
"3510",22721836,7,"Massachusetts-Gulf of Maine"
"3511",22721836,8,"Massachusetts-Virginian"
"3512",22721836,11,"Rhode Island"
"3513",22721836,5,"Connecticut"
"3514",22721836,10,"New York"
"3515",22721836,4,"Mid-Atlantic Bight"
"3516",22728182,6,"Maine"
"3517",22728182,7,"Massachusetts-Gulf of Maine"
"3518",22728182,8,"Massachusetts-Virginian"
"3519",22728182,11,"Rhode Island"
"3520",22728182,5,"Connecticut"
"3521",22728182,10,"New York"
"3522",22728182,4,"Mid-Atlantic Bight"
"3523",22728393,6,"Maine"
"3524",22728393,7,"Massachusetts-Gulf of Maine"
"3525",22728393,8,"Massachusetts-Virginian"
"3526",22728393,11,"Rhode Island"
"3527",22728393,5,"Connecticut"
"3528",22728393,10,"New York"
"3529",22728393,4,"Mid-Atlantic Bight"
"3530",22734194,6,"Maine"
"3531",22734194,3,"Gulf of Maine"
"3532",22734194,9,"New Hampshire"
"3533",22734194,7,"Massachusetts-Gulf of Maine"
"3534",22734194,2,"Georges Bank"
"3535",22734194,8,"Massachusetts-Virginian"
"3536",22734194,11,"Rhode Island"
"3537",22734194,4,"Mid-Atlantic Bight"
"3538",22734194,5,"Connecticut"
"3539",22734194,10,"New York"
"3540",22735803,2,"Georges Bank"
"3541",22735803,1,"Offshore"
"3542",22735803,4,"Mid-Atlantic Bight"
"3543",22736135,1,"Offshore"
"3544",23148,2,"Georges Bank"
"3545",23148,1,"Offshore"
"3546",23148,4,"Mid-Atlantic Bight"
"3547",2476,1,"Offshore"
"3548",2476,2,"Georges Bank"
"3549",2476,4,"Mid-Atlantic Bight"
"3550",2476,10,"New York"
"3551",2477,6,"Maine"
"3552",2477,3,"Gulf of Maine"
"3553",2477,9,"New Hampshire"
"3554",2477,2,"Georges Bank"
"3555",2477,7,"Massachusetts-Gulf of Maine"
"3556",2477,1,"Offshore"
"3557",2477,8,"Massachusetts-Virginian"
"3558",2477,11,"Rhode Island"
"3559",2477,4,"Mid-Atlantic Bight"
"3560",2477,5,"Connecticut"
"3561",2477,10,"New York"
"3562",3851,8,"Massachusetts-Virginian"
"3563",3851,2,"Georges Bank"
"3564",3851,11,"Rhode Island"
"3565",3851,4,"Mid-Atlantic Bight"
"3566",3851,5,"Connecticut"
"3567",3851,10,"New York"
"3568",3851,1,"Offshore"
"3569",3852,7,"Massachusetts-Gulf of Maine"
"3570",3852,3,"Gulf of Maine"
"3571",3852,2,"Georges Bank"
"3572",3852,8,"Massachusetts-Virginian"
"3573",3852,11,"Rhode Island"
"3574",3852,4,"Mid-Atlantic Bight"
"3575",3852,5,"Connecticut"
"3576",3852,10,"New York"
"3577",3852,1,"Offshore"
