Common Name,Scientific,Region
NA,Dolichopteroides binocularis,Massachusetts-South
NA,Dolichopteroides binocularis,New Hampshire
NA,Dolichopteroides binocularis,New York
NA,Dolichopteroides binocularis,Rhode Island
NA,Dolichopteroides binocularis,NA
NA,Dolopichthys allector,Offshore
NA,Dolopichthys allector,Georges Bank
NA,Dolopichthys allector,Gulf of Maine
NA,Dolopichthys allector,Mid-Atlantic Bight
NA,Dolopichthys allector,Connecticut
NA,Dolopichthys allector,Maine
NA,Dolopichthys allector,Massachusetts-North
NA,Dolopichthys allector,Massachusetts-South
NA,Dolopichthys allector,New Hampshire
NA,Dolopichthys allector,New York
NA,Dolopichthys allector,Rhode Island
NA,Dolopichthys allector,NA
NA,Dolopichthys danae,Offshore
NA,Dolopichthys danae,Georges Bank
NA,Dolopichthys danae,Gulf of Maine
NA,Dolopichthys danae,Mid-Atlantic Bight
NA,Dolopichthys danae,Connecticut
NA,Dolopichthys danae,Maine
NA,Dolopichthys danae,Massachusetts-North
NA,Dolopichthys danae,Massachusetts-South
NA,Dolopichthys danae,New Hampshire
NA,Dolopichthys danae,New York
NA,Dolopichthys danae,Rhode Island
NA,Dolopichthys danae,NA
NA,Dolopichthys longicornis,Offshore
NA,Dolopichthys longicornis,Georges Bank
NA,Dolopichthys longicornis,Gulf of Maine
NA,Dolopichthys longicornis,Mid-Atlantic Bight
NA,Dolopichthys longicornis,Connecticut
NA,Dolopichthys longicornis,Maine
NA,Dolopichthys longicornis,Massachusetts-North
NA,Dolopichthys longicornis,Massachusetts-South
NA,Dolopichthys longicornis,New Hampshire
NA,Dolopichthys longicornis,New York
NA,Dolopichthys longicornis,Rhode Island
NA,Dolopichthys longicornis,NA
NA,Dysalotus alcocki,Offshore
NA,Dysalotus alcocki,Georges Bank
NA,Dysalotus alcocki,Gulf of Maine
NA,Dysalotus alcocki,Mid-Atlantic Bight
NA,Dysalotus alcocki,Connecticut
NA,Dysalotus alcocki,Maine
NA,Dysalotus alcocki,Massachusetts-North
NA,Dysalotus alcocki,Massachusetts-South
NA,Dysalotus alcocki,New Hampshire
NA,Dysalotus alcocki,New York
NA,Dysalotus alcocki,Rhode Island
NA,Dysalotus alcocki,NA
NA,Dysalotus oligoscolus,Offshore
NA,Dysalotus oligoscolus,Georges Bank
NA,Dysalotus oligoscolus,Gulf of Maine
NA,Dysalotus oligoscolus,Mid-Atlantic Bight
NA,Dysalotus oligoscolus,Connecticut
NA,Dysalotus oligoscolus,Maine
NA,Dysalotus oligoscolus,Massachusetts-North
NA,Dysalotus oligoscolus,Massachusetts-South
NA,Dysalotus oligoscolus,New Hampshire
NA,Dysalotus oligoscolus,New York
NA,Dysalotus oligoscolus,Rhode Island
NA,Dysalotus oligoscolus,NA
NA,Eustomias bibulbosus,Offshore
NA,Eustomias bibulbosus,Georges Bank
NA,Eustomias bibulbosus,Gulf of Maine
NA,Eustomias bibulbosus,Mid-Atlantic Bight
NA,Eustomias bibulbosus,Connecticut
NA,Eustomias bibulbosus,Maine
NA,Eustomias bibulbosus,Massachusetts-North
NA,Eustomias bibulbosus,Massachusetts-South
NA,Eustomias bibulbosus,New Hampshire
NA,Eustomias bibulbosus,New York
NA,Eustomias bibulbosus,Rhode Island
NA,Eustomias bibulbosus,NA
NA,Eustomias bigelowi,Offshore
NA,Eustomias bigelowi,Georges Bank
NA,Eustomias bigelowi,Gulf of Maine
NA,Eustomias bigelowi,Mid-Atlantic Bight
NA,Eustomias bigelowi,Connecticut
NA,Eustomias bigelowi,Maine
NA,Eustomias bigelowi,Massachusetts-North
NA,Eustomias bigelowi,Massachusetts-South
NA,Eustomias bigelowi,New Hampshire
NA,Eustomias bigelowi,New York
NA,Eustomias bigelowi,Rhode Island
NA,Eustomias bigelowi,NA
NA,Eustomias polyaster,Offshore
NA,Eustomias polyaster,Georges Bank
NA,Eustomias polyaster,Gulf of Maine
NA,Eustomias polyaster,Mid-Atlantic Bight
NA,Eustomias polyaster,Connecticut
NA,Eustomias polyaster,Maine
NA,Eustomias polyaster,Massachusetts-North
NA,Eustomias polyaster,Massachusetts-South
NA,Eustomias polyaster,New Hampshire
NA,Eustomias polyaster,New York
NA,Eustomias polyaster,Rhode Island
NA,Eustomias polyaster,NA
NA,Eustomias simplex,Offshore
NA,Eustomias simplex,Georges Bank
NA,Eustomias simplex,Gulf of Maine
NA,Eustomias simplex,Mid-Atlantic Bight
NA,Eustomias simplex,Connecticut
NA,Eustomias simplex,Maine
NA,Eustomias simplex,Massachusetts-North
NA,Eustomias simplex,Massachusetts-South
NA,Eustomias simplex,New Hampshire
NA,Eustomias simplex,New York
NA,Eustomias simplex,Rhode Island
NA,Eustomias simplex,NA
NA,Gigantactis gibbsi,Offshore
NA,Gigantactis gibbsi,Georges Bank
NA,Gigantactis gibbsi,Gulf of Maine
NA,Gigantactis gibbsi,Mid-Atlantic Bight
NA,Gigantactis gibbsi,Connecticut
NA,Gigantactis gibbsi,Maine
NA,Gigantactis gibbsi,Massachusetts-North
NA,Gigantactis gibbsi,Massachusetts-South
NA,Gigantactis gibbsi,New Hampshire
NA,Gigantactis gibbsi,New York
NA,Gigantactis gibbsi,Rhode Island
NA,Gigantactis gibbsi,NA
NA,Gigantactis ios,Offshore
NA,Gigantactis ios,Georges Bank
NA,Gigantactis ios,Gulf of Maine
NA,Gigantactis ios,Mid-Atlantic Bight
NA,Gigantactis ios,Connecticut
NA,Gigantactis ios,Maine
NA,Gigantactis ios,Massachusetts-North
NA,Gigantactis ios,Massachusetts-South
NA,Gigantactis ios,New Hampshire
NA,Gigantactis ios,New York
NA,Gigantactis ios,Rhode Island
NA,Gigantactis ios,NA
NA,Gigantactis longicirra,Offshore
NA,Gigantactis longicirra,Georges Bank
NA,Gigantactis longicirra,Gulf of Maine
NA,Gigantactis longicirra,Mid-Atlantic Bight
NA,Gigantactis longicirra,Connecticut
NA,Gigantactis longicirra,Maine
NA,Gigantactis longicirra,Massachusetts-North
NA,Gigantactis longicirra,Massachusetts-South
NA,Gigantactis longicirra,New Hampshire
NA,Gigantactis longicirra,New York
NA,Gigantactis longicirra,Rhode Island
NA,Gigantactis longicirra,NA
NA,Halosaurus guentheri,Offshore
NA,Halosaurus guentheri,Georges Bank
NA,Halosaurus guentheri,Gulf of Maine
NA,Halosaurus guentheri,Mid-Atlantic Bight
NA,Halosaurus guentheri,Connecticut
NA,Halosaurus guentheri,Maine
NA,Halosaurus guentheri,Massachusetts-North
NA,Halosaurus guentheri,Massachusetts-South
NA,Halosaurus guentheri,New Hampshire
NA,Halosaurus guentheri,New York
NA,Halosaurus guentheri,Rhode Island
NA,Halosaurus guentheri,NA
NA,Himantolophus brevirostris,Offshore
NA,Himantolophus brevirostris,Georges Bank
NA,Himantolophus brevirostris,Gulf of Maine
NA,Himantolophus brevirostris,Mid-Atlantic Bight
NA,Himantolophus brevirostris,Connecticut
NA,Himantolophus brevirostris,Maine
NA,Himantolophus brevirostris,Massachusetts-North
NA,Himantolophus brevirostris,Massachusetts-South
NA,Himantolophus brevirostris,New Hampshire
NA,Himantolophus brevirostris,New York
NA,Himantolophus brevirostris,Rhode Island
NA,Himantolophus brevirostris,NA
NA,Himantolophus rostratus,Offshore
NA,Himantolophus rostratus,Georges Bank
NA,Himantolophus rostratus,Gulf of Maine
NA,Himantolophus rostratus,Mid-Atlantic Bight
NA,Himantolophus rostratus,Connecticut
NA,Himantolophus rostratus,Maine
NA,Himantolophus rostratus,Massachusetts-North
NA,Himantolophus rostratus,Massachusetts-South
NA,Himantolophus rostratus,New Hampshire
NA,Himantolophus rostratus,New York
NA,Himantolophus rostratus,Rhode Island
NA,Himantolophus rostratus,NA
NA,Kali indica,Offshore
NA,Kali indica,Georges Bank
NA,Kali indica,Gulf of Maine
NA,Kali indica,Mid-Atlantic Bight
NA,Kali indica,Connecticut
NA,Kali indica,Maine
NA,Kali indica,Massachusetts-North
NA,Kali indica,Massachusetts-South
NA,Kali indica,New Hampshire
NA,Kali indica,New York
NA,Kali indica,Rhode Island
NA,Kali indica,NA
NA,Kali kerberti,Offshore
NA,Kali kerberti,Georges Bank
NA,Kali kerberti,Gulf of Maine
NA,Kali kerberti,Mid-Atlantic Bight
NA,Kali kerberti,Connecticut
NA,Kali kerberti,Maine
NA,Kali kerberti,Massachusetts-North
NA,Kali kerberti,Massachusetts-South
NA,Kali kerberti,New Hampshire
